Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Odéon,48.84914000000003,2.338640000000056,Pharmacie Edgar Quinet,48.84122778937653,2.3252740502357483,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Pharmacie Juillet,48.843955,2.32923,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Pharmacie Casanova,48.86680162927009,2.335623433884893,Pharmacy
Odéon,48.84914000000003,2.338640000000056,Pharmacie Henri IV,48.85193842475796,2.364785671234131,Pharmacy
Les Invalides,48.858379926712615,2.31288997446484,Pharmacie du Drugstore des Champs-Élysées,48.87265310933415,2.2969928383827205,Pharmacy
Les Invalides,48.858379926712615,2.31288997446484,Pharmacie Mac Mahon,48.87639768905304,2.294601287380293,Pharmacy
Les Invalides,48.858379926712615,2.31288997446484,DELUXE BEAUTÉ,48.86507533,2.29099544,Pharmacy
Les Invalides,48.858379926712615,2.31288997446484,Pharmacie Victor Hugo,48.8727008579536,2.2929836821328657,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,La Grande Pharmacie du XVe,48.84444304639381,2.283665247281085,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Aprium Pharmacie Dubly,48.8676494,2.2899652,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie Lourmel,48.83897695439875,2.2827003734961826,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie Armand Lepot,48.85114773764701,2.2748243808746342,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie Care Store,48.8446044921875,2.2837414741516118,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie Centrale De Passy,48.858125984323046,2.280763943661529,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie Rémusat,48.84832273043525,2.2715898942073167,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie Saint Lambert,48.8408737018176,2.2969239893448483,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie vaugirard,48.8338059723881,2.289941234254384,Pharmacy
École-Militaire,48.85261000000003,2.303030000000035,Pharmacie Mirabeau,48.842820502432545,2.2798472508638197,Pharmacy
Gros-Caillou,48.85838000000007,2.2990100000000666,Aprium Pharmacie de la Faisanderie,48.868377,2.275709,Pharmacy
Gros-Caillou,48.85838000000007,2.2990100000000666,Pharmacie Porte Maillot,48.877271639630756,2.2856836967757337,Pharmacy
Gros-Caillou,48.85838000000007,2.2990100000000666,Pharmacie Daniel,48.844468390600355,2.2793936433706348,Pharmacy
Gros-Caillou,48.85838000000007,2.2990100000000666,Pharmacie Albou,48.866301358554075,2.277655712226992,Pharmacy
Gros-Caillou,48.85838000000007,2.2990100000000666,Catherine Beaulieu,48.86527234,2.28624701,Pharmacy
Gros-Caillou,48.85838000000007,2.2990100000000666,Pharmacie Seguin Henri Martin,48.86513041096057,2.2739434928935567,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie Basire,48.868279,2.2810330000000003,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Aprium Pharmacie,48.8809719,2.28500710000003,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie Perreire Wagram,48.88395940124503,2.3048125454415884,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie Moreau,48.86538146864614,2.283352579094942,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie Du Castor,48.882647999999996,2.292235,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie de la Boétie,48.87145546065089,2.307188455758008,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie Boujenah,48.874953999999995,2.286984,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie de Breteuil,48.847742559742,2.3122448701453777,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Revlon Professional,48.87123951497236,2.3090669126648753,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie de la Terrasse,48.88280878861529,2.3148995703711166,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,La générale d'optique,48.878362780101966,2.2978591918945312,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Ordre des Pharmaciens,48.87916956685319,2.3099950960892275,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie des Trois Avenues,48.878725,2.294515,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie Marbeuf,48.86867679787469,2.304221195227386,Pharmacy
Champs-Élysées,48.86906000000005,2.3099300000000653,Pharmacie Rouche,48.874628,2.3084729999999998,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie du parc,48.883701254631895,2.2778461161067054,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie de l'Arcade,48.8734201657124,2.322088920173645,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie Fromentin,48.89285431427249,2.316371590004219,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie De La Porte D'Asnieres,48.88936492380815,2.3049902493711083,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Grande Pharmacie Brochant,48.891870000000004,2.31842,Pharmacy
